user_id,workout_type,intensity,duration_min,calories_burned,age,goal,equipment
44,Yoga Flow,low,40,1.87,21,rehabilitation,yoga_mat
44,Yoga Flow,moderate,101,5.89,21,rehabilitation,yoga_mat
44,Meditation,very_low,64,0.96,21,rehabilitation,yoga_mat
44,Meditation,very_low,53,0.79,21,rehabilitation,yoga_mat
44,Bodyweight Squat,moderate,42,3.85,21,rehabilitation,yoga_mat
44,Foam Rolling,moderate,70,2.33,21,rehabilitation,yoga_mat
44,Foam Rolling,low,80,2.13,21,rehabilitation,yoga_mat
44,Yoga Flow,very_low,98,3.43,21,rehabilitation,yoga_mat
44,Yoga Flow,low,79,3.69,21,rehabilitation,yoga_mat
44,Meditation,low,90,1.8,21,rehabilitation,yoga_mat
44,Meditation,very_low,99,1.48,21,rehabilitation,yoga_mat
44,Meditation,moderate,86,2.15,21,rehabilitation,yoga_mat
44,Yoga Flow,moderate,109,6.36,21,rehabilitation,yoga_mat
44,Meditation,low,88,1.76,21,rehabilitation,yoga_mat
44,Yoga Flow,moderate,109,6.36,21,rehabilitation,yoga_mat
45,Treadmill Run,moderate,118,15.73,23,lose_weight,full_gym
45,HIIT Sprints,moderate,33,4.95,23,lose_weight,full_gym
45,HIIT Sprints,moderate,56,8.4,23,lose_weight,full_gym
45,Bodyweight Squat,moderate,100,9.17,23,lose_weight,full_gym
45,Treadmill Run,low,97,10.35,23,lose_weight,full_gym
45,Treadmill Run,low,92,9.81,23,lose_weight,full_gym
45,HIIT Sprints,low,101,12.12,23,lose_weight,full_gym
45,Rowing Machine,high,113,19.21,23,lose_weight,full_gym
45,Rowing Machine,low,95,10.77,23,lose_weight,full_gym
45,Elliptical,moderate,86,9.32,23,lose_weight,full_gym
45,Treadmill Run,high,59,9.44,23,lose_weight,full_gym
45,HIIT Sprints,high,74,13.32,23,lose_weight,full_gym
45,Rowing Machine,moderate,63,8.93,23,lose_weight,full_gym
45,Treadmill Run,moderate,65,8.67,23,lose_weight,full_gym
45,Treadmill Run,high,47,7.52,23,lose_weight,full_gym
45,Deadlift,moderate,84,11.2,23,lose_weight,full_gym
45,Deadlift,moderate,88,11.73,23,lose_weight,full_gym
45,Barbell Squat,high,101,15.15,23,lose_weight,full_gym
45,Treadmill Run,high,68,10.88,23,lose_weight,full_gym
45,HIIT Sprints,high,73,13.14,23,lose_weight,full_gym
45,Treadmill Run,moderate,60,8.0,23,lose_weight,full_gym
45,Rowing Machine,moderate,100,14.17,23,lose_weight,full_gym
45,HIIT Sprints,moderate,30,4.5,23,lose_weight,full_gym
45,HIIT Sprints,moderate,84,12.6,23,lose_weight,full_gym
45,HIIT Sprints,high,53,9.54,23,lose_weight,full_gym
45,Rowing Machine,low,44,4.99,23,lose_weight,full_gym
45,HIIT Sprints,very_low,40,3.6,23,lose_weight,full_gym
45,Rowing Machine,moderate,44,6.23,23,lose_weight,full_gym
45,HIIT Sprints,moderate,69,10.35,23,lose_weight,full_gym
45,HIIT Sprints,low,37,4.44,23,lose_weight,full_gym
45,Pushups,low,111,9.62,23,lose_weight,full_gym
45,Treadmill Run,high,96,15.36,23,lose_weight,full_gym
45,Treadmill Run,moderate,46,6.13,23,lose_weight,full_gym
45,Deadlift,high,35,5.6,23,lose_weight,full_gym
45,HIIT Sprints,moderate,105,15.75,23,lose_weight,full_gym
45,Deadlift,moderate,86,11.47,23,lose_weight,full_gym
45,HIIT Sprints,low,112,13.44,23,lose_weight,full_gym
45,Leg Press,high,115,11.5,23,lose_weight,full_gym
45,Barbell Squat,low,58,5.8,23,lose_weight,full_gym
45,HIIT Sprints,high,30,5.4,23,lose_weight,full_gym
45,HIIT Sprints,high,46,8.28,23,lose_weight,full_gym
45,Treadmill Run,high,36,5.76,23,lose_weight,full_gym
45,Treadmill Run,high,87,13.92,23,lose_weight,full_gym
45,HIIT Sprints,moderate,31,4.65,23,lose_weight,full_gym
45,Treadmill Run,moderate,54,7.2,23,lose_weight,full_gym
45,HIIT Sprints,moderate,116,17.4,23,lose_weight,full_gym
45,HIIT Sprints,high,104,18.72,23,lose_weight,full_gym
45,Bodyweight Squat,moderate,114,10.45,23,lose_weight,full_gym
45,Elliptical,moderate,37,4.01,23,lose_weight,full_gym
45,Bodyweight Squat,moderate,92,8.43,23,lose_weight,full_gym
46,Bodyweight Squat,high,68,7.48,46,increase_stamina,exercise_bands
46,Pushups,low,82,7.11,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,59,5.41,46,increase_stamina,exercise_bands
46,Pushups,high,50,6.5,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,72,6.6,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,109,9.99,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,64,5.87,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,63,6.93,46,increase_stamina,exercise_bands
46,Pushups,very_low,101,6.56,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,93,10.23,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,78,8.58,46,increase_stamina,exercise_bands
46,Pushups,moderate,106,11.48,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,105,11.55,46,increase_stamina,exercise_bands
46,Pushups,high,74,9.62,46,increase_stamina,exercise_bands
46,Pushups,low,79,6.85,46,increase_stamina,exercise_bands
46,Pushups,high,48,6.24,46,increase_stamina,exercise_bands
46,Pushups,high,99,12.87,46,increase_stamina,exercise_bands
46,Pushups,high,57,7.41,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,38,3.48,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,48,4.4,46,increase_stamina,exercise_bands
46,Pushups,moderate,64,6.93,46,increase_stamina,exercise_bands
46,Pushups,high,41,5.33,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,84,9.24,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,67,7.37,46,increase_stamina,exercise_bands
46,Pushups,high,111,14.43,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,85,9.35,46,increase_stamina,exercise_bands
46,Pushups,high,103,13.39,46,increase_stamina,exercise_bands
46,Pushups,moderate,108,11.7,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,42,3.85,46,increase_stamina,exercise_bands
46,Pushups,moderate,62,6.72,46,increase_stamina,exercise_bands
46,Pushups,high,55,7.15,46,increase_stamina,exercise_bands
46,Pushups,moderate,92,9.97,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,103,11.33,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,92,8.43,46,increase_stamina,exercise_bands
46,Pushups,moderate,116,12.57,46,increase_stamina,exercise_bands
46,Pushups,high,38,4.94,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,107,9.81,46,increase_stamina,exercise_bands
46,Pushups,high,71,9.23,46,increase_stamina,exercise_bands
46,Pushups,moderate,88,9.53,46,increase_stamina,exercise_bands
46,Bodyweight Squat,moderate,36,3.3,46,increase_stamina,exercise_bands
46,Pushups,high,115,14.95,46,increase_stamina,exercise_bands
46,Pushups,moderate,57,6.17,46,increase_stamina,exercise_bands
46,Bodyweight Squat,low,95,6.97,46,increase_stamina,exercise_bands
46,Pushups,low,45,3.9,46,increase_stamina,exercise_bands
46,Pushups,low,87,7.54,46,increase_stamina,exercise_bands
46,Pushups,high,60,7.8,46,increase_stamina,exercise_bands
46,Pushups,low,93,8.06,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,76,8.36,46,increase_stamina,exercise_bands
46,Bodyweight Squat,high,75,8.25,46,increase_stamina,exercise_bands
46,Pushups,high,108,14.04,46,increase_stamina,exercise_bands
47,HIIT Sprints,moderate,116,17.4,26,gain_muscle,kettlebells
47,HIIT Sprints,high,39,7.02,26,gain_muscle,kettlebells
47,Bicep Curl,moderate,51,3.4,26,gain_muscle,kettlebells
47,Bodyweight Squat,moderate,67,6.14,26,gain_muscle,kettlebells
47,HIIT Sprints,moderate,103,15.45,26,gain_muscle,kettlebells
47,Pushups,moderate,99,10.72,26,gain_muscle,kettlebells
47,Lunge,high,65,7.8,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,54,4.32,26,gain_muscle,kettlebells
47,Pushups,high,57,7.41,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,moderate,90,6.0,26,gain_muscle,kettlebells
47,Bodyweight Squat,high,34,3.74,26,gain_muscle,kettlebells
47,Bodyweight Squat,moderate,84,7.7,26,gain_muscle,kettlebells
47,Pushups,high,45,5.85,26,gain_muscle,kettlebells
47,Bicep Curl,moderate,89,5.93,26,gain_muscle,kettlebells
47,Bodyweight Squat,high,97,10.67,26,gain_muscle,kettlebells
47,Bodyweight Squat,high,88,9.68,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,53,4.24,26,gain_muscle,kettlebells
47,HIIT Sprints,moderate,77,11.55,26,gain_muscle,kettlebells
47,Lunge,high,115,13.8,26,gain_muscle,kettlebells
47,HIIT Sprints,moderate,52,7.8,26,gain_muscle,kettlebells
47,Pushups,moderate,113,12.24,26,gain_muscle,kettlebells
47,Bicep Curl,moderate,107,7.13,26,gain_muscle,kettlebells
47,Pushups,high,36,4.68,26,gain_muscle,kettlebells
47,HIIT Sprints,very_low,63,5.67,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,49,3.92,26,gain_muscle,kettlebells
47,Pushups,low,58,5.03,26,gain_muscle,kettlebells
47,Pushups,moderate,102,11.05,26,gain_muscle,kettlebells
47,Bicep Curl,high,49,3.92,26,gain_muscle,kettlebells
47,HIIT Sprints,moderate,84,12.6,26,gain_muscle,kettlebells
47,Pushups,moderate,101,10.94,26,gain_muscle,kettlebells
47,HIIT Sprints,low,85,10.2,26,gain_muscle,kettlebells
47,Pushups,high,42,5.46,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,moderate,102,6.8,26,gain_muscle,kettlebells
47,Bodyweight Squat,very_low,33,1.81,26,gain_muscle,kettlebells
47,HIIT Sprints,moderate,86,12.9,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,low,99,5.28,26,gain_muscle,kettlebells
47,Pushups,moderate,115,12.46,26,gain_muscle,kettlebells
47,Pushups,high,83,10.79,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,moderate,111,7.4,26,gain_muscle,kettlebells
47,HIIT Sprints,low,108,12.96,26,gain_muscle,kettlebells
47,Lunge,high,108,12.96,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,94,7.52,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,moderate,104,6.93,26,gain_muscle,kettlebells
47,Bodyweight Squat,high,88,9.68,26,gain_muscle,kettlebells
47,Pushups,high,70,9.1,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,59,4.72,26,gain_muscle,kettlebells
47,Bicep Curl,low,99,5.28,26,gain_muscle,kettlebells
47,Lunge,moderate,55,5.5,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,moderate,31,2.07,26,gain_muscle,kettlebells
47,Dumbbell Lateral Raise,high,71,5.68,26,gain_muscle,kettlebells
48,Bodyweight Squat,high,48,5.28,36,increase_stamina,kettlebells
48,HIIT Sprints,high,70,12.6,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,89,13.35,36,increase_stamina,kettlebells
48,Rowing Machine,low,62,7.03,36,increase_stamina,kettlebells
48,Pushups,high,87,11.31,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,86,12.18,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,30,4.25,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,34,4.82,36,increase_stamina,kettlebells
48,Rowing Machine,low,112,12.69,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,33,4.67,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,50,7.08,36,increase_stamina,kettlebells
48,Rowing Machine,high,100,17.0,36,increase_stamina,kettlebells
48,Pushups,high,58,7.54,36,increase_stamina,kettlebells
48,Rowing Machine,high,52,8.84,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,67,10.05,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,101,15.15,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,90,12.75,36,increase_stamina,kettlebells
48,Rowing Machine,high,63,10.71,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,35,5.25,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,62,8.78,36,increase_stamina,kettlebells
48,HIIT Sprints,high,116,20.88,36,increase_stamina,kettlebells
48,Rowing Machine,low,31,3.51,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,79,11.19,36,increase_stamina,kettlebells
48,Rowing Machine,high,77,13.09,36,increase_stamina,kettlebells
48,Bodyweight Squat,moderate,33,3.02,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,87,12.32,36,increase_stamina,kettlebells
48,Bodyweight Squat,moderate,75,6.88,36,increase_stamina,kettlebells
48,Rowing Machine,high,101,17.17,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,55,8.25,36,increase_stamina,kettlebells
48,HIIT Sprints,high,77,13.86,36,increase_stamina,kettlebells
48,Rowing Machine,high,69,11.73,36,increase_stamina,kettlebells
48,Rowing Machine,low,35,3.97,36,increase_stamina,kettlebells
48,Rowing Machine,high,84,14.28,36,increase_stamina,kettlebells
48,HIIT Sprints,low,44,5.28,36,increase_stamina,kettlebells
48,Rowing Machine,low,104,11.79,36,increase_stamina,kettlebells
48,Rowing Machine,very_low,49,4.17,36,increase_stamina,kettlebells
48,Rowing Machine,moderate,113,16.01,36,increase_stamina,kettlebells
48,HIIT Sprints,high,30,5.4,36,increase_stamina,kettlebells
48,Bodyweight Squat,high,49,5.39,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,33,4.95,36,increase_stamina,kettlebells
48,HIIT Sprints,moderate,37,5.55,36,increase_stamina,kettlebells
48,Rowing Machine,very_low,31,2.63,36,increase_stamina,kettlebells
48,Rowing Machine,high,101,17.17,36,increase_stamina,kettlebells
48,HIIT Sprints,high,65,11.7,36,increase_stamina,kettlebells
48,Rowing Machine,high,77,13.09,36,increase_stamina,kettlebells
48,HIIT Sprints,high,85,15.3,36,increase_stamina,kettlebells
48,Rowing Machine,high,65,11.05,36,increase_stamina,kettlebells
48,Rowing Machine,low,54,6.12,36,increase_stamina,kettlebells
48,Bodyweight Squat,high,89,9.79,36,increase_stamina,kettlebells
48,Rowing Machine,high,39,6.63,36,increase_stamina,kettlebells
49,Bodyweight Squat,high,37,4.07,28,increase_stamina,yoga_mat
49,Pushups,moderate,111,12.03,28,increase_stamina,yoga_mat
49,Pushups,moderate,48,5.2,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,38,4.18,28,increase_stamina,yoga_mat
49,Pushups,high,39,5.07,28,increase_stamina,yoga_mat
49,Pushups,high,72,9.36,28,increase_stamina,yoga_mat
49,Pushups,moderate,71,7.69,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,79,8.69,28,increase_stamina,yoga_mat
49,Pushups,moderate,85,9.21,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,66,6.05,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,52,3.81,28,increase_stamina,yoga_mat
49,Pushups,high,50,6.5,28,increase_stamina,yoga_mat
49,Pushups,moderate,114,12.35,28,increase_stamina,yoga_mat
49,Pushups,high,33,4.29,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,77,7.06,28,increase_stamina,yoga_mat
49,Pushups,low,59,5.11,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,68,4.99,28,increase_stamina,yoga_mat
49,Pushups,high,76,9.88,28,increase_stamina,yoga_mat
49,Pushups,moderate,85,9.21,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,40,2.93,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,88,8.07,28,increase_stamina,yoga_mat
49,Pushups,low,89,7.71,28,increase_stamina,yoga_mat
49,Pushups,high,45,5.85,28,increase_stamina,yoga_mat
49,Pushups,moderate,79,8.56,28,increase_stamina,yoga_mat
49,Pushups,high,59,7.67,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,102,11.22,28,increase_stamina,yoga_mat
49,Pushups,low,106,9.19,28,increase_stamina,yoga_mat
49,Pushups,moderate,48,5.2,28,increase_stamina,yoga_mat
49,Pushups,moderate,76,8.23,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,105,11.55,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,60,4.4,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,105,9.62,28,increase_stamina,yoga_mat
49,Bodyweight Squat,very_low,88,4.84,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,33,3.02,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,95,8.71,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,69,5.06,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,69,6.33,28,increase_stamina,yoga_mat
49,Pushups,high,66,8.58,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,40,4.4,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,107,7.85,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,115,8.43,28,increase_stamina,yoga_mat
49,Bodyweight Squat,low,45,3.3,28,increase_stamina,yoga_mat
49,Pushups,moderate,34,3.68,28,increase_stamina,yoga_mat
49,Pushups,moderate,103,11.16,28,increase_stamina,yoga_mat
49,Bodyweight Squat,high,105,11.55,28,increase_stamina,yoga_mat
49,Pushups,low,31,2.69,28,increase_stamina,yoga_mat
49,Pushups,low,49,4.25,28,increase_stamina,yoga_mat
49,Pushups,high,96,12.48,28,increase_stamina,yoga_mat
49,Pushups,high,30,3.9,28,increase_stamina,yoga_mat
49,Bodyweight Squat,moderate,47,4.31,28,increase_stamina,yoga_mat
50,Plank,moderate,69,4.6,39,rehabilitation,barbell
50,Plank,very_low,77,3.08,39,rehabilitation,barbell
50,Plank,low,83,4.43,39,rehabilitation,barbell
50,Bodyweight Squat,low,79,5.79,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,89,4.89,39,rehabilitation,barbell
50,Plank,high,61,4.88,39,rehabilitation,barbell
50,Bodyweight Squat,low,46,3.37,39,rehabilitation,barbell
50,Plank,high,80,6.4,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,117,6.43,39,rehabilitation,barbell
50,Plank,low,39,2.08,39,rehabilitation,barbell
50,Plank,low,70,3.73,39,rehabilitation,barbell
50,Plank,low,86,4.59,39,rehabilitation,barbell
50,Bodyweight Squat,low,107,7.85,39,rehabilitation,barbell
50,Plank,very_low,116,4.64,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,37,2.03,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,59,3.24,39,rehabilitation,barbell
50,Plank,moderate,80,5.33,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,99,5.44,39,rehabilitation,barbell
50,Plank,moderate,56,3.73,39,rehabilitation,barbell
50,Plank,moderate,47,3.13,39,rehabilitation,barbell
50,Plank,low,116,6.19,39,rehabilitation,barbell
50,Plank,low,59,3.15,39,rehabilitation,barbell
50,Plank,low,59,3.15,39,rehabilitation,barbell
50,Plank,low,111,5.92,39,rehabilitation,barbell
50,Bodyweight Squat,low,41,3.01,39,rehabilitation,barbell
50,Bodyweight Squat,low,58,4.25,39,rehabilitation,barbell
50,Bodyweight Squat,low,48,3.52,39,rehabilitation,barbell
50,Plank,moderate,39,2.6,39,rehabilitation,barbell
50,Plank,low,98,5.23,39,rehabilitation,barbell
50,Plank,low,88,4.69,39,rehabilitation,barbell
50,Plank,low,99,5.28,39,rehabilitation,barbell
50,Bodyweight Squat,low,94,6.89,39,rehabilitation,barbell
50,Bodyweight Squat,low,92,6.75,39,rehabilitation,barbell
50,Bodyweight Squat,high,112,12.32,39,rehabilitation,barbell
50,Plank,low,54,2.88,39,rehabilitation,barbell
50,Plank,very_low,52,2.08,39,rehabilitation,barbell
50,Bodyweight Squat,low,67,4.91,39,rehabilitation,barbell
50,Bodyweight Squat,low,107,7.85,39,rehabilitation,barbell
50,Bodyweight Squat,low,76,5.57,39,rehabilitation,barbell
50,Plank,moderate,62,4.13,39,rehabilitation,barbell
50,Bodyweight Squat,low,84,6.16,39,rehabilitation,barbell
50,Bodyweight Squat,very_low,56,3.08,39,rehabilitation,barbell
50,Plank,low,118,6.29,39,rehabilitation,barbell
50,Bodyweight Squat,low,41,3.01,39,rehabilitation,barbell
50,Plank,very_low,77,3.08,39,rehabilitation,barbell
50,Plank,low,100,5.33,39,rehabilitation,barbell
50,Bodyweight Squat,low,93,6.82,39,rehabilitation,barbell
50,Plank,low,77,4.11,39,rehabilitation,barbell
50,Bodyweight Squat,low,99,7.26,39,rehabilitation,barbell
50,Plank,very_low,116,4.64,39,rehabilitation,barbell
51,Bodyweight Squat,moderate,107,9.81,23,lose_weight,dumbbells
51,Bodyweight Squat,high,108,11.88,23,lose_weight,dumbbells
51,Pushups,moderate,47,5.09,23,lose_weight,dumbbells
51,Elliptical,low,113,9.79,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,48,4.4,23,lose_weight,dumbbells
51,Elliptical,low,96,8.32,23,lose_weight,dumbbells
51,Elliptical,high,35,4.55,23,lose_weight,dumbbells
51,Elliptical,high,41,5.33,23,lose_weight,dumbbells
51,Elliptical,high,98,12.74,23,lose_weight,dumbbells
51,Elliptical,moderate,118,12.78,23,lose_weight,dumbbells
51,Elliptical,low,81,7.02,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,78,7.15,23,lose_weight,dumbbells
51,Pushups,high,90,11.7,23,lose_weight,dumbbells
51,Pushups,moderate,86,9.32,23,lose_weight,dumbbells
51,Elliptical,high,116,15.08,23,lose_weight,dumbbells
51,Elliptical,moderate,103,11.16,23,lose_weight,dumbbells
51,Pushups,low,63,5.46,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,97,8.89,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,61,5.59,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,88,8.07,23,lose_weight,dumbbells
51,Elliptical,moderate,48,5.2,23,lose_weight,dumbbells
51,Pushups,low,69,5.98,23,lose_weight,dumbbells
51,Elliptical,low,76,6.59,23,lose_weight,dumbbells
51,Bodyweight Squat,very_low,114,6.27,23,lose_weight,dumbbells
51,Elliptical,high,64,8.32,23,lose_weight,dumbbells
51,Bodyweight Squat,high,86,9.46,23,lose_weight,dumbbells
51,Elliptical,moderate,50,5.42,23,lose_weight,dumbbells
51,Elliptical,low,33,2.86,23,lose_weight,dumbbells
51,Pushups,moderate,34,3.68,23,lose_weight,dumbbells
51,Pushups,very_low,72,4.68,23,lose_weight,dumbbells
51,Elliptical,high,94,12.22,23,lose_weight,dumbbells
51,Pushups,high,80,10.4,23,lose_weight,dumbbells
51,Pushups,very_low,70,4.55,23,lose_weight,dumbbells
51,Elliptical,low,113,9.79,23,lose_weight,dumbbells
51,Elliptical,high,102,13.26,23,lose_weight,dumbbells
51,Elliptical,high,99,12.87,23,lose_weight,dumbbells
51,Elliptical,high,74,9.62,23,lose_weight,dumbbells
51,Elliptical,moderate,80,8.67,23,lose_weight,dumbbells
51,Elliptical,low,99,8.58,23,lose_weight,dumbbells
51,Bodyweight Squat,low,65,4.77,23,lose_weight,dumbbells
51,Elliptical,low,54,4.68,23,lose_weight,dumbbells
51,Elliptical,low,112,9.71,23,lose_weight,dumbbells
51,Pushups,moderate,30,3.25,23,lose_weight,dumbbells
51,Elliptical,moderate,40,4.33,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,70,6.42,23,lose_weight,dumbbells
51,Elliptical,high,81,10.53,23,lose_weight,dumbbells
51,Bodyweight Squat,moderate,99,9.07,23,lose_weight,dumbbells
51,Pushups,low,106,9.19,23,lose_weight,dumbbells
51,Elliptical,moderate,119,12.89,23,lose_weight,dumbbells
51,Elliptical,moderate,57,6.17,23,lose_weight,dumbbells
52,Bench Press,moderate,109,10.9,45,gain_muscle,dumbbells
52,Pushups,moderate,32,3.47,45,gain_muscle,dumbbells
52,Bench Press,very_low,42,2.52,45,gain_muscle,dumbbells
52,Overhead Press,moderate,39,3.58,45,gain_muscle,dumbbells
52,Overhead Press,moderate,89,8.16,45,gain_muscle,dumbbells
52,Lunge,moderate,86,8.6,45,gain_muscle,dumbbells
52,Overhead Press,high,54,5.94,45,gain_muscle,dumbbells
52,Bodyweight Squat,low,51,3.74,45,gain_muscle,dumbbells
52,Bicep Curl,high,111,8.88,45,gain_muscle,dumbbells
52,Overhead Press,moderate,59,5.41,45,gain_muscle,dumbbells
52,Overhead Press,moderate,73,6.69,45,gain_muscle,dumbbells
52,Overhead Press,high,86,9.46,45,gain_muscle,dumbbells
52,Bench Press,moderate,115,11.5,45,gain_muscle,dumbbells
52,Bench Press,high,31,3.72,45,gain_muscle,dumbbells
52,Overhead Press,moderate,101,9.26,45,gain_muscle,dumbbells
52,Bodyweight Squat,high,59,6.49,45,gain_muscle,dumbbells
52,Dumbbell Lateral Raise,high,110,8.8,45,gain_muscle,dumbbells
52,Bodyweight Squat,moderate,66,6.05,45,gain_muscle,dumbbells
52,Bodyweight Squat,moderate,88,8.07,45,gain_muscle,dumbbells
52,Bench Press,high,80,9.6,45,gain_muscle,dumbbells
52,Overhead Press,high,110,12.1,45,gain_muscle,dumbbells
52,Bench Press,high,73,8.76,45,gain_muscle,dumbbells
52,Bicep Curl,high,98,7.84,45,gain_muscle,dumbbells
52,Pushups,moderate,83,8.99,45,gain_muscle,dumbbells
52,Bodyweight Squat,moderate,48,4.4,45,gain_muscle,dumbbells
52,Bench Press,high,37,4.44,45,gain_muscle,dumbbells
52,Bench Press,very_low,105,6.3,45,gain_muscle,dumbbells
52,Overhead Press,moderate,62,5.68,45,gain_muscle,dumbbells
52,Lunge,moderate,65,6.5,45,gain_muscle,dumbbells
52,Dumbbell Lateral Raise,very_low,62,2.48,45,gain_muscle,dumbbells
52,Bodyweight Squat,moderate,109,9.99,45,gain_muscle,dumbbells
52,Bench Press,moderate,112,11.2,45,gain_muscle,dumbbells
52,Overhead Press,moderate,35,3.21,45,gain_muscle,dumbbells
52,Bicep Curl,high,102,8.16,45,gain_muscle,dumbbells
52,Bench Press,high,34,4.08,45,gain_muscle,dumbbells
52,Lunge,low,68,5.44,45,gain_muscle,dumbbells
52,Lunge,moderate,62,6.2,45,gain_muscle,dumbbells
52,Bench Press,moderate,81,8.1,45,gain_muscle,dumbbells
52,Bodyweight Squat,moderate,34,3.12,45,gain_muscle,dumbbells
52,Pushups,moderate,34,3.68,45,gain_muscle,dumbbells
52,Pushups,low,63,5.46,45,gain_muscle,dumbbells
52,Dumbbell Lateral Raise,low,54,2.88,45,gain_muscle,dumbbells
52,Overhead Press,high,72,7.92,45,gain_muscle,dumbbells
52,Bodyweight Squat,high,116,12.76,45,gain_muscle,dumbbells
52,Overhead Press,low,78,5.72,45,gain_muscle,dumbbells
52,Overhead Press,moderate,102,9.35,45,gain_muscle,dumbbells
52,Overhead Press,high,69,7.59,45,gain_muscle,dumbbells
52,Lunge,high,100,12.0,45,gain_muscle,dumbbells
52,Bench Press,high,95,11.4,45,gain_muscle,dumbbells
52,Lunge,high,93,11.16,45,gain_muscle,dumbbells
53,Leg Press,high,47,4.7,30,lose_weight,home_weights
53,Bodyweight Squat,moderate,106,9.72,30,lose_weight,home_weights
53,Elliptical,low,86,7.45,30,lose_weight,home_weights
53,Elliptical,moderate,69,7.47,30,lose_weight,home_weights
53,Leg Press,low,59,3.93,30,lose_weight,home_weights
53,Elliptical,high,66,8.58,30,lose_weight,home_weights
53,Leg Press,moderate,58,4.83,30,lose_weight,home_weights
